;cm_projectno;orderno;shop;partno;order_type;order_date;closing_date;state;internal_repair;serial_batch_no;detail_state;qty_order;backorder;description;condition;receiving_number;delivery_date;condition_POST;ultima_act;ARRIVAL_IN_SHOP;PAUSED;PAUSING_REASON_I;MUTATOR;year;month;day;year_month;tat;TAT_logistic;TAT_ack_to_close;order_date_mean;tat_mean;TAT_ack_to_close_mean;TAT_logistic_mean;indice;TAT_KPI_month
3565;CM75982;R1252122;METROLOGY;SM709;R;2022-05-20;2022-05-20;C;Y;JUN 6399;R;1,0;0,0;MANÓMETRO RANGO 0-100 PSI;CA;178052;2022-05-20;R;2023-06-28T11:53:20.039Z;2022-05-20;N;-1;AR027170;2022;5;20;2022-05;0;0,0;0,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3566;CM52625;R0129421;METROLOGY-A;H-2016-01;R;2021-01-22;2022-10-17;C;Y;T-32384;R;1,0;0,0;MANOMETRO;CA;192364;2022-10-17;R;2023-06-28T11:53:20.039Z;2022-05-20;N;5;AR036683;2021;1;22;2021-01;633;483,0;150,0;2021-01;219,84347826086957;138,5212765957447;111,13829787234043;28;32,49579082310824
3567;CM75980;R1253622;METROLOGY;160 PSI;R;2022-05-20;2022-09-01;C;Y;24777;R;1,0;0,0;MANOMETRO;CA;188009;2022-09-01;R;2023-06-28T11:53:20.039Z;2022-05-20;N;2;AR027885;2022;5;20;2022-05;104;0,0;104,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3568;CM75985;R1255422;METROLOGY;100 PSI;R;2022-05-20;2022-09-09;C;Y;8024;R;1,0;0,0;MANOMETRO;CA;188645;2022-09-09;R;2023-06-28T11:53:20.039Z;2022-05-20;N;2;AR027170;2022;5;20;2022-05;112;0,0;112,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3569;CM75979;R1253322;METROLOGY;5;R;2022-05-20;2022-09-03;C;Y;168;R;1,0;0,0;MANOMETRO;CA;188144;2022-09-03;R;2023-06-28T11:53:20.039Z;2022-05-20;N;2;AR027170;2022;5;20;2022-05;106;0,0;106,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3570;CM75996;R1259422;METROLOGY;839;R;2022-05-20;2022-09-12;C;Y;0636;R;1,0;0,0;MANOMETRO;CA;188780;2022-09-12;R;2023-06-28T11:53:20.039Z;2022-05-20;N;2;AR029578;2022;5;20;2022-05;115;0,0;115,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3571;CM75978;R1253422;METROLOGY;BU-2581-CY;R;2022-05-20;2022-05-24;C;Y;ALL23352;R;1,0;0,0;MANOMETRO;CA;178231;2022-05-24;R;2023-06-28T11:53:20.039Z;2022-05-20;N;5;AR027170;2022;5;20;2022-05;4;0,0;4,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3572;CM76108;R1275122;METROLOGY;NTG2604-S;R;2022-05-23;2022-06-02;C;Y;12591/005;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;179135;2022-06-02;R;2023-06-28T11:53:20.039Z;2022-05-23;N;5;AR027170;2022;5;23;2022-05;10;0,0;10,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3573;CM76113;R1278422;METROLOGY;NTG2604-S;R;2022-05-23;2022-06-02;C;Y;23594/008;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;179156;2022-06-02;R;2023-06-28T11:53:20.039Z;2022-05-23;N;5;AR027170;2022;5;23;2022-05;10;0,0;10,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3574;CM76084;R1273022;METROLOGY;F70199-52;R;2022-05-23;2022-05-24;C;Y;AE007583;R;1,0;0,0;INFLATION TOOL TIRE DIGITAL;CA;178244;2022-05-24;R;2023-06-28T11:53:20.039Z;2022-05-23;N;-1;AR027170;2022;5;23;2022-05;1;0,0;1,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3575;CM76083;R1272922;METROLOGY;30-1084S-02L-XC4;R;2022-05-23;2022-05-24;C;Y;E455913;R;1,0;0,0;MANOMETRO;CA;178265;2022-05-24;R;2023-06-28T11:53:20.039Z;2022-05-23;N;5;AR027170;2022;5;23;2022-05;1;0,0;1,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3576;CM67725;R2269721;METROLOGY;CMM-1;R;2021-12-28;2022-06-03;C;Y;11062;R;1,0;0,0;MANOMETRO;CA;179301;2022-06-03;R;2023-06-28T11:53:20.039Z;2022-05-23;N;2;AR027170;2021;12;28;2021-12;157;146,0;11,0;2021-12;81,1;78,56;15,546666666666667;39;-23,454057085510197
3577;CM76123;R1278922;METROLOGY;TE602A;R;2022-05-23;2022-05-31;C;Y;15198;R;1,0;0,0;TORQUIMETRO;CA;178958;2022-05-31;R;2023-06-28T11:53:20.039Z;2022-05-23;N;5;AR027885;2022;5;23;2022-05;8;0,0;8,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3578;CM76076;R1271822;METROLOGY;50-R;R;2022-05-23;2022-05-31;C;Y;9816;R;1,0;0,0;TORQUIMETRO;CA;178948;2022-05-31;R;2023-06-28T11:53:20.039Z;2022-05-23;N;5;AR027885;2022;5;23;2022-05;8;0,0;8,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3579;CM76082;R1272822;METROLOGY;J6169F;R;2022-05-23;2022-05-31;C;Y;07140076;R;1,0;0,0;TORQUIMETRO;CA;178953;2022-05-31;R;2023-06-28T11:53:20.039Z;2022-05-24;N;5;AR027885;2022;5;23;2022-05;8;1,0;7,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3580;CM76072;R1271322;METROLOGY;600 PSI;R;2022-05-23;2022-05-31;C;Y;8268;R;1,0;0,0;MANOMETRO;CA;178957;2022-05-31;R;2023-06-28T11:53:20.039Z;2022-05-24;N;-1;AR027170;2022;5;23;2022-05;8;1,0;7,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3581;CM71255;R0511422;METROLOGY;300 PSI;R;2022-03-04;2022-06-03;C;Y;8638;R;1,0;0,0;MANOMETRO;CA;179374;2022-06-03;R;2023-06-28T11:53:20.039Z;2022-05-24;N;2;AR022228;2022;3;4;2022-03;91;81,0;10,0;2022-03;64,34567901234568;74,50387596899225;5,271317829457364;42;-8,53718109017033
3582;CM76073;R1271622;METROLOGY;60 PSI;R;2022-05-23;2022-05-31;C;Y;9092;R;1,0;0,0;MANOMETRO;CA;178947;2022-05-31;R;2023-06-28T11:53:20.039Z;2022-05-24;N;-1;AR027170;2022;5;23;2022-05;8;1,0;7,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3583;CM76071;R1271122;METROLOGY;120 PSI;R;2022-05-23;2022-05-31;C;Y;7227;R;1,0;0,0;MANOMETRO;CA;178955;2022-05-31;R;2023-06-28T11:53:20.039Z;2022-05-24;N;-1;AR027170;2022;5;23;2022-05;8;1,0;7,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3584;CM72079;R0669822;METROLOGY;0-600 PSI;R;2022-03-18;2022-05-24;C;Y;8508;R;1,0;0,0;MANOMETRO;CA;178291;2022-05-24;R;2023-06-28T11:53:20.039Z;2022-05-24;N;5;AR027170;2022;3;18;2022-03;67;67,0;0,0;2022-03;64,34567901234568;74,50387596899225;5,271317829457364;42;-8,53718109017033
3585;CM76299;R1312022;METROLOGY;F70200-1;R;2022-05-26;2022-05-31;C;Y;2247-1;R;1,0;0,0;INFLATION TOOL - STRUT;CA;178906;2022-05-31;R;2023-06-28T11:53:20.039Z;2022-05-26;N;2;AR027170;2022;5;26;2022-05;5;0,0;5,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3586;CM76070;R1271222;METROLOGY;120 PSI;R;2022-05-23;2022-05-31;C;Y;7231;R;1,0;0,0;MANOMETRO;CA;178970;2022-05-31;R;2023-06-28T11:53:20.039Z;2022-05-26;N;2;AR027170;2022;5;23;2022-05;8;3,0;5,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3587;CM76075;R1271422;METROLOGY;AS1082;R;2022-05-23;2022-05-31;C;Y;2907;R;1,0;0,0;MANOMETRO;CA;178965;2022-05-31;R;2023-06-28T11:53:20.039Z;2022-05-26;N;-1;AR027170;2022;5;23;2022-05;8;3,0;5,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3588;CM76554;R1342722;METROLOGY-A;H-2016-01;R;2022-05-30;2022-07-12;C;Y;T-31647;R;1,0;0,0;MANOMETRO;CA;182978;2022-07-12;R;2023-06-28T11:53:20.039Z;2022-05-30;N;5;AR036683;2022;5;30;2022-05;43;0,0;43,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3589;CM76402;R1236622;METROLOGY;5000 PSI;R;2022-05-26;2022-08-06;C;Y;9007;R;1,0;0,0;MANOMETRO;CA;185578;2022-08-06;R;2023-06-28T11:53:20.039Z;2022-05-30;N;5;AR027170;2022;5;26;2022-05;72;4,0;68,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3590;CM76528;R1337422;METROLOGY;2004;R;2022-05-30;2022-09-26;C;Y;06337;R;1,0;0,0;TERMOMETRO ANALOGICO + BULBO;CA;190440;2022-09-26;R;2023-06-28T11:53:20.039Z;2022-05-30;N;2;AR022228;2022;5;30;2022-05;119;0,0;119,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3591;CM75210;R1133622;METROLOGY-A;ACR-3-DZBASE;R;2022-05-05;2022-06-22;C;Y;261797;R;1,0;0,0;HOT BONDER;CA;180904;2022-06-22;R;2023-06-28T11:53:20.039Z;2022-05-31;N;2;AR036683;2022;5;5;2022-05;48;26,0;22,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3592;CM76623;R1350522;METROLOGY;TQS2FUA;R;2022-05-31;2022-11-21;C;Y;3973;R;1,0;0,0;TORQUIMETRO-MOT;CA;195779;2022-11-21;R;2023-06-28T11:53:20.039Z;2022-05-31;N;5;AR027170;2022;5;31;2022-05;174;0,0;174,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3593;CM76544;R1341322;METROLOGY;3000PSI;R;2022-05-30;2022-06-22;C;Y;AU17;R;1,0;0,0;MANOMETRO;CA;180939;2022-06-22;R;2023-06-28T11:53:20.039Z;2022-05-31;N;5;AR027170;2022;5;30;2022-05;23;1,0;22,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3594;CM76600;R1349122;METROLOGY-A;1501MRMH;R;2022-05-31;2023-02-03;C;Y;0616062204;R;1,0;0,0;TORQUIMETRO AJUSTABLE CDI;CA;202778;2023-02-03;R;2023-06-28T11:53:20.039Z;2022-05-31;N;5;AR027170;2022;5;31;2022-05;248;0,0;248,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3595;CM76069;R1270922;METROLOGY;5000 PSI;R;2022-05-23;2022-06-01;C;Y;7946;R;1,0;0,0;MANOMETRO;CA;179007;2022-06-01;R;2023-06-28T11:53:20.039Z;2022-05-31;N;-1;AR027170;2022;5;23;2022-05;9;8,0;1,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3596;CM76624;R1349822;METROLOGY;TE3A;R;2022-05-31;2023-03-17;C;Y;12630;R;1,0;0,0;TORQUIMETRO;CA;207029;2023-03-17;R;2023-06-28T11:53:20.039Z;2022-05-31;N;2;AR029578;2022;5;31;2022-05;290;0,0;290,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3597;CM43368;R0744020;METROLOGY;54586;R;2020-03-11;2022-06-03;C;Y;6890;R;1,0;0,0;MANOMETRO;CA;179319;2022-06-03;R;2023-06-28T11:53:20.039Z;2022-06-01;N;2;AR027170;2020;3;11;2020-03;814;812,0;2,0;2020-03;211,2921348314607;134,84810126582278;85,83544303797468;18;57,698992623772895
3598;CM76725;R1366822;METROLOGY-A;1501MRMH;R;2022-06-02;2022-07-13;C;Y;1010096578;R;1,0;0,0;TORQUIMETRO AJUSTABLE CDI;CA;183162;2022-07-13;R;2023-06-28T11:53:20.039Z;2022-06-02;N;5;AR027885;2022;6;2;2022-06;41;0,0;41,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3599;CM76729;R1367922;METROLOGY;1501MRRH;R;2022-06-02;2022-06-21;C;Y;1108062469;R;1,0;0,0;TORQUIMETRO;CA;180864;2022-06-21;R;2023-06-28T11:53:20.039Z;2022-06-02;N;5;AR029578;2022;6;2;2022-06;19;0,0;19,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3600;CM76734;R1369322;METROLOGY-A;1111-75A;R;2022-06-02;2022-09-23;C;Y;0609171626;R;1,0;0,0;CALIBRE DIGITAL 0-75 MM;CA;190250;2022-09-23;R;2023-06-28T11:53:20.039Z;2022-06-02;N;5;AR036683;2022;6;2;2022-06;113;0,0;113,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3601;CM76747;R1371722;METROLOGY;730/2;R;2022-06-02;2022-06-03;C;Y;117016517;R;1,0;0,0;TORQUIMETRO;CA;179311;2022-06-03;R;2023-06-28T11:53:20.039Z;2022-06-02;N;5;AR027170;2022;6;2;2022-06;1;0,0;1,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3602;CM76731;R1368222;METROLOGY;800 PSI;R;2022-06-02;2022-09-06;C;Y;8117858;R;1,0;0,0;MANOMETRO;CA;188344;2022-09-06;R;2023-06-28T11:53:20.039Z;2022-06-02;N;2;AR027170;2022;6;2;2022-06;96;0,0;96,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3603;CM45774;R1148320;METROLOGY;1082;R;2020-06-30;2022-06-03;C;Y;0360;R;1,0;0,0;MANOMETRO;CA;179353;2022-06-03;R;2023-06-28T11:53:20.039Z;2022-06-02;N;5;AR027170;2020;6;30;2020-06;703;702,0;1,0;2020-06;246,9125;208,16666666666666;84,89393939393939;21;76,55355053273388
3604;CM76685;R1359522;METROLOGY;60 PSI;R;2022-06-01;2022-06-06;C;Y;1099;R;1,0;0,0;MANOMETRO;CA;179466;2022-06-06;R;2023-06-28T11:53:20.039Z;2022-06-02;N;-1;AR027170;2022;6;1;2022-06;5;1,0;4,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3605;CM76687;R1359222;METROLOGY;AS-1082;R;2022-06-01;2022-06-06;C;Y;B;R;1,0;0,0;MANOMETRO;CA;179449;2022-06-06;R;2023-06-28T11:53:20.039Z;2022-06-02;N;-1;AR027170;2022;6;1;2022-06;5;1,0;4,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3606;CM76727;R1367022;METROLOGY;160 PSI;R;2022-06-02;2022-08-19;C;Y;6042;R;1,0;0,0;MANOMETRO;CA;186884;2022-08-19;R;2023-06-28T11:53:20.039Z;2022-06-02;N;5;AR027885;2022;6;2;2022-06;78;0,0;78,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3607;CM54421;R0417621;METROLOGY;16414;R;2021-03-04;2022-06-03;C;Y;6043;R;1,0;0,0;MANOMETRO;CA;179367;2022-06-03;R;2023-06-28T11:53:20.039Z;2022-06-02;N;5;AR027170;2021;3;4;2021-03;456;455,0;1,0;2021-03;224,29347826086956;148,81944444444446;92,29166666666667;30;38,396382769884305
3608;CM76832;R1385722;METROLOGY-A;522113;R;2022-06-03;2022-06-07;C;Y;212230;R;1,0;0,0;CONTROLADOR HORNO;CA;179650;2022-06-07;R;2023-06-28T11:53:20.039Z;2022-06-03;N;5;AR036683;2022;6;3;2022-06;4;0,0;4,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3609;CM76789;R1380422;METROLOGY;NTG2604-S;R;2022-06-03;2022-06-07;C;Y;8527;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;179544;2022-06-07;R;2023-06-28T11:53:20.039Z;2022-06-03;N;5;AR029578;2022;6;3;2022-06;4;0,0;4,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3610;CM76839;R1387122;METROLOGY;ATECH1FR240B;R;2022-06-03;2022-06-07;C;Y;0419101484;R;1,0;0,0;TORQUIMETRO;CA;179659;2022-06-07;R;2023-06-28T11:53:20.039Z;2022-06-03;N;5;AR029578;2022;6;3;2022-06;4;0,0;4,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3611;CM76837;R1386922;METROLOGY;TE25A;R;2022-06-03;2022-06-06;C;Y;25554;R;1,0;0,0;TORQUIMETRO;CA;179508;2022-06-06;R;2023-06-28T11:53:20.039Z;2022-06-03;N;5;AR027885;2022;6;3;2022-06;3;0,0;3,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3612;CM45776;R1148520;METROLOGY;9586;R;2020-06-30;2022-06-07;C;Y;0790;R;1,0;0,0;MANOMETRO;CA;179569;2022-06-07;R;2023-06-28T11:53:20.039Z;2022-06-03;N;5;AR029578;2020;6;30;2020-06;707;703,0;4,0;2020-06;246,9125;208,16666666666666;84,89393939393939;21;76,55355053273388
3613;CM76838;R1387022;METROLOGY;TQFR50C;R;2022-06-03;2022-06-06;C;Y;1117802320;R;1,0;0,0;TORQUIMETRO;CA;179505;2022-06-06;R;2023-06-28T11:53:20.039Z;2022-06-03;N;5;AR027885;2022;6;3;2022-06;3;0,0;3,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3614;CM76732;R1368122;METROLOGY;401SM;R;2022-06-02;2022-07-29;C;Y;0917401376;R;1,0;0,0;TORQUIMETRO;CA;184744;2022-07-29;R;2023-06-28T11:53:20.039Z;2022-06-06;N;5;AR022228;2022;6;2;2022-06;57;4,0;53,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3615;CM76953;R1401722;METROLOGY;NTG2604-S;R;2022-06-06;2022-06-07;C;Y;17275/010;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;179555;2022-06-07;R;2023-06-28T11:53:20.039Z;2022-06-06;N;-1;AR029578;2022;6;6;2022-06;1;0,0;1,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3616;CM58508;R1029421;METROLOGY;950-5230;R;2021-06-03;2022-06-07;C;Y;8270;R;1,0;0,0;MANOMETRO;CA;179653;2022-06-07;R;2023-06-28T11:53:20.039Z;2022-06-06;N;2;AR029578;2021;6;3;2021-06;369;368,0;1,0;2021-06;134,33695652173913;95,84146341463415;46,853658536585364;33;-57,97322031575754
3617;CM76745;R1373122;METROLOGY-A;TS30;R;2022-06-02;2022-10-27;C;Y;XJ8377;R;1,0;0,0;TORQUIMETRO;CA;193383;2022-10-27;R;2023-06-28T11:53:20.039Z;2022-06-06;N;5;AR027170;2022;6;2;2022-06;147;4,0;143,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3618;CM56324;R0720421;METROLOGY;60-PSI;R;2021-04-20;2022-06-08;C;Y;2884;R;1,0;0,0;MANOMETRO;CA;179698;2022-06-08;R;2023-06-28T11:53:20.039Z;2022-06-07;N;5;AR029578;2021;4;20;2021-04;414;413,0;1,0;2021-04;201,55555555555554;149,39285714285714;74,44047619047619;31;0,38382872473237123
3619;CM76952;R1401822;METROLOGY;ACCURA 5;R;2022-06-06;2022-06-07;C;Y;140929083;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;179649;2022-06-07;R;2023-06-28T11:53:20.039Z;2022-06-07;N;-1;AR029578;2022;6;6;2022-06;1;1,0;0,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3620;CM75403;R1166622;METROLOGY;60 PSI;R;2022-05-10;2022-06-15;C;Y;7434;R;1,0;0,0;MANOMETRO;CA;180421;2022-06-15;R;2023-06-28T11:53:20.039Z;2022-06-08;N;5;AR029578;2022;5;10;2022-05;36;29,0;7,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3621;CM75672;R1197822;METROLOGY-A;150MM;R;2022-05-13;2022-06-21;C;Y;2591;R;1,0;0,0;CALIBRE;CA;180875;2022-06-21;R;2023-06-28T11:53:20.039Z;2022-06-08;N;5;AR036683;2022;5;13;2022-05;39;26,0;13,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3622;CM77167;R1430422;METROLOGY;300 PSI;R;2022-06-08;2022-06-15;C;Y;2792;R;1,0;0,0;MANOMETRO;CA;180422;2022-06-15;R;2023-06-28T11:53:20.039Z;2022-06-08;N;-1;AR029578;2022;6;8;2022-06;7;0,0;7,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3623;CM76437;R1323822;METROLOGY;60PSI;R;2022-05-27;2022-08-19;C;Y;2878;R;1,0;0,0;MANOMETRO;CA;186880;2022-08-19;R;2023-06-28T11:53:20.039Z;2022-06-08;N;5;AR027885;2022;5;27;2022-05;84;12,0;72,0;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
3624;CM77003;R1409222;METROLOGY;2000;R;2022-06-07;2022-08-11;C;Y;2041;R;1,0;0,0;MANOMETRO;CA;186092;2022-08-11;R;2023-06-28T11:53:20.039Z;2022-06-08;N;5;AR022228;2022;6;7;2022-06;65;1,0;64,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3625;CM77075;R1419522;METROLOGY;TE352-FUA;R;2022-06-07;2022-06-15;C;Y;6169;R;1,0;0,0;TORQUIMETRO;CA;180491;2022-06-15;R;2023-06-28T11:53:20.039Z;2022-06-08;N;5;AR027170;2022;6;7;2022-06;8;1,0;7,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3626;CM77233;R1442822;METROLOGY;TE250FU;R;2022-06-09;2022-06-15;C;Y;15109;R;1,0;0,0;TORQUIMETRO;CA;180443;2022-06-15;R;2023-06-28T11:53:20.039Z;2022-06-09;N;5;AR027170;2022;6;9;2022-06;6;0,0;6,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3627;CM77246;R1446022;METROLOGY;QD3R250A;R;2022-06-09;2022-06-15;C;Y;0418703854;R;1,0;0,0;TORQUIMETRO;CA;180457;2022-06-15;R;2023-06-28T11:53:20.039Z;2022-06-09;N;5;AR027170;2022;6;9;2022-06;6;0,0;6,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3628;CM77254;R1449422;METROLOGY;315 BAR;R;2022-06-09;2022-06-15;C;Y;2305;R;1,0;0,0;MANOMETRO;CA;180419;2022-06-15;R;2023-06-28T11:53:20.039Z;2022-06-10;N;5;AR029578;2022;6;9;2022-06;6;1,0;5,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3629;CM77236;R1444422;METROLOGY;Q845;R;2022-06-09;2022-06-14;C;Y;S/S/N;R;1,0;0,0;MANOMETRO;CA;180304;2022-06-14;R;2023-06-28T11:53:20.039Z;2022-06-10;N;5;AR029578;2022;6;9;2022-06;5;1,0;4,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3630;CM77234;R1443722;METROLOGY;NTG2604-S;R;2022-06-09;2022-06-14;C;Y;27717/002;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;180294;2022-06-14;R;2023-06-28T11:53:20.039Z;2022-06-10;N;5;AR029578;2022;6;9;2022-06;5;1,0;4,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3631;CM77264;R1450622;METROLOGY;BU2581-DA;R;2022-06-09;2022-06-15;C;Y;8018;R;1,0;0,0;MANOMETRO;CA;180420;2022-06-15;R;2023-06-28T11:53:20.039Z;2022-06-10;N;5;AR029578;2022;6;9;2022-06;6;1,0;5,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3632;CM77409;R1457022;METROLOGY;TE25A;R;2022-06-10;2022-06-15;C;Y;27947;R;1,0;0,0;TORQUIMETRO;CA;180426;2022-06-15;R;2023-06-28T11:53:20.039Z;2022-06-10;N;5;AR027170;2022;6;10;2022-06;5;0,0;5,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3633;CM77565;R1467822;METROLOGY;QD3R2500A;R;2022-06-13;2022-06-16;C;Y;118120614;R;1,0;0,0;TORQUIMETRO;CA;180554;2022-06-16;R;2023-06-28T11:53:20.039Z;2022-06-13;N;5;AR027170;2022;6;13;2022-06;3;0,0;3,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3634;CM77563;R1460222;METROLOGY-A;500-196-30B;R;2022-06-13;2022-08-17;C;Y;15905232;R;1,0;0,0;CALIBRE;CA;186585;2022-08-17;R;2023-06-28T11:53:20.039Z;2022-06-13;N;5;AR036683;2022;6;13;2022-06;65;0,0;65,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3635;CM77593;R1469022;METROLOGY;Q-586;R;2022-06-13;2022-06-14;C;Y;A24369;R;1,0;0,0;MANOMETRO;CA;180373;2022-06-14;R;2023-06-28T11:53:20.039Z;2022-06-13;N;5;AR029578;2022;6;13;2022-06;1;0,0;1,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3636;CM77047;R1413622;METROLOGY-A;VC-548;R;2022-06-07;2022-07-22;C;Y;RD412461;R;1,0;0,0;VOLTIMETRO DIGITAL C.C;CA;184072;2022-07-22;R;2023-06-28T11:53:20.039Z;2022-06-14;N;2;AR022228;2022;6;7;2022-06;45;7,0;38,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3637;CM77643;R1483222;METROLOGY-A;500-171-20B;R;2022-06-14;2022-07-12;C;Y;10907651;R;1,0;0,0;CALIBRE;CA;182941;2022-07-12;R;2023-06-28T11:53:20.039Z;2022-06-14;N;5;AR036683;2022;6;14;2022-06;28;0,0;28,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3638;CM77172;R1435222;METROLOGY;10000PSI;R;2022-06-08;2022-06-15;C;Y;AU24;R;1,0;0,0;MANOMETRO;CA;180526;2022-06-15;R;2023-06-28T11:53:20.039Z;2022-06-14;N;2;AR029578;2022;6;8;2022-06;7;6,0;1,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
3639;CM77607;R1475422;METROLOGY-A;H-2016-01;R;2022-06-13;2022-12-21;C;Y;T31924;R;1,0;0,0;MANOMETRO;CA;198487;2022-12-21;R;2023-06-28T11:53:20.039Z;2022-06-14;N;5;AR036683;2022;6;13;2022-06;191;1,0;190,0;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
