cm_projectno,orderno,shop,cm_projectno_i,detailno_i,partno,orderno_i,order_type,order_date,closing_date,state,internal_repair,serial_batch_no,detail_state,qty_order,backorder,description,condition,receiving_number,detailno_i_rec,receiving_detail_number_id,qty_rec,partno_rec,delivery_date,serial_batch_rec,condition_POST,tat,ultima_act,ARRIVAL_IN_SHOP,DETAILNO_I_CM,PAUSED,PAUSING_REASON_I,MUTATOR,TAT_ack_to_close
CM20208,R2129019,METROLOGY-A,20208,117421,1168,88908,R,2019-04-11,2019-04-15,C,Y,MHW537,R,1.0,0.0,RELOJ COMPARADOR,CA,99985,117421,289440,1.0,1168,2019-04-15,MHW537,R,4,2023-06-28T11:53:20.039Z,,20208,N,-1,AU031609,
CM2024,R0025814TRF,METROLOGY,2025,78851,1850,56283,R,2018-08-07,2018-12-10,C,Y,8745,R,1.0,0.0,MANOMETRO,CA,87898,78851,257338,1.0,1850,2018-12-10,8745,R,125,2023-06-28T11:53:20.039Z,2018-12-01,78851,N,-1,AR013158,9
CM2041,R0025831TRF,METROLOGY,2042,78868,200.,56300,R,2017-08-09,2019-07-20,C,Y,8486,R,1.0,0.0,MANOMETRO,CA,109557,78868,312288,1.0,200.,2019-07-20,8486,R,710,2023-06-28T11:53:20.039Z,,78868,N,-1,AR013158,
CM2044,R0025834TRF,METROLOGY,2045,78871,2000 PSI,56303,R,2017-08-09,2019-07-22,C,Y,8008,R,1.0,0.0,MANOMETRO,CA,109692,78871,312627,1.0,2000 PSI,2019-07-22,8008,R,712,2023-06-28T11:53:20.039Z,2019-07-22,78871,N,-1,AR013812,0
CM20569,R2173919,METROLOGY,20569,118212,F70199-52,89559,R,2019-04-16,2019-05-21,C,Y,AE007895,R,1.0,0.0,INFLATION TOOL TIRE DIGITAL,CA,103569,118212,297740,1.0,F70199-52,2019-05-21,AE007895,R,35,2023-06-28T11:53:20.039Z,,20569,N,-1,AR014968,
CM20569,R2173919,METROLOGY,20569,118212,F70199-52,89559,R,2019-04-16,2019-05-21,C,Y,AE007895,R,1.0,0.0,INFLATION TOOL TIRE DIGITAL,CA,103569,118212,297740,1.0,F70199-52,2019-05-21,AE007895,R,35,2023-06-28T11:53:20.039Z,2019-04-24,118212,N,-1,AR014968,27
CM2057,R0025847TRF,METROLOGY,2058,78884,210,56316,R,2016-09-14,2023-03-16,C,Y,130371,R,1.0,0.0,MANOMETRO,CA,206927,78884,559236,1.0,210,2023-03-16,130371,R,2374,2023-06-28T11:53:20.039Z,2020-02-05,78884,N,2,AR029578,1135
CM2062,R0025852TRF,METROLOGY,2063,78889,213.532.5,56321,R,2016-10-25,2020-02-20,C,Y,1714030/17,R,1.0,0.0,MANOMETRO,CA,131515,78889,368568,1.0,213.532.5,2020-02-20,1714030/17,R,1213,2023-06-28T11:53:20.039Z,2020-01-30,78889,N,-1,AR013158,21
CM20655,R2186819,METROLOGY,20655,118498,8255,89783,R,2019-04-17,2019-09-03,C,Y,041113-1,R,1.0,0.0,MANOMETRO,CA,114308,118498,323677,1.0,140-001,2019-09-03,041113-1,R,139,2023-06-28T11:53:20.039Z,2019-08-30,118498,N,-1,AR023252,4
CM20655,R2186819,METROLOGY,20655,118498,8255,89783,R,2019-04-17,2019-09-03,C,Y,041113-1,R,1.0,0.0,MANOMETRO,CA,114308,118498,323677,1.0,140-001,2019-09-03,041113-1,R,139,2023-06-28T11:53:20.039Z,,20655,N,-1,AR023252,
CM20656,R2186919,METROLOGY-A,20656,118500,M22520/31-01,89785,R,2019-04-17,2019-04-24,C,Y,01,R,1.0,0.0,MANDRILADORA PINES,CA,100940,118500,291822,1.0,M22520/31-01,2019-04-24,01,R,7,2023-06-28T11:53:20.039Z,2019-04-18,118500,N,-1,AU031609,6
CM20656,R2186919,METROLOGY-A,20656,118500,M22520/31-01,89785,R,2019-04-17,2019-04-24,C,Y,01,R,1.0,0.0,MANDRILADORA PINES,CA,100940,118500,291822,1.0,M22520/31-01,2019-04-24,01,R,7,2023-06-28T11:53:20.039Z,,20656,N,-1,AU031609,
CM20658,R2187219,METROLOGY-A,20658,118503,M309,89788,R,2019-04-17,2019-08-06,C,Y,01,R,1.0,0.0,CRIMPING TOOL,CA,111320,118503,316042,1.0,M309,2019-08-06,01,R,111,2023-06-28T11:53:20.039Z,,20658,N,-1,AU031609,
CM20658,R2187219,METROLOGY-A,20658,118503,M309,89788,R,2019-04-17,2019-08-06,C,Y,01,R,1.0,0.0,CRIMPING TOOL,CA,111320,118503,316042,1.0,M309,2019-08-06,01,R,111,2023-06-28T11:53:20.039Z,2019-07-23,118503,N,-1,AU031609,14
CM2077,R0025867TRF,METROLOGY,2078,78904,400/K2,56336,R,2017-12-07,2019-10-12,C,Y,12194135,R,1.0,0.0,MANOMETRO,CA,118522,78904,335403,1.0,400/K2,2019-10-12,12194135,R,674,2023-06-28T11:53:20.039Z,2019-10-10,78904,N,-1,AR013158,2
CM20850,R2218319,METROLOGY-A,20850,118952,NTG2604-S,90194,R,2019-04-22,2019-05-22,C,Y,13290-004,R,1.0,0.0,MANOMETRO DE RUEDAS,CA,103660,118952,298019,1.0,NTG2604-S,2019-05-22,13290-004,R,30,2023-06-28T11:53:20.039Z,2019-05-21,118952,N,-1,AU047713,1
CM20850,R2218319,METROLOGY-A,20850,118952,NTG2604-S,90194,R,2019-04-22,2019-05-22,C,Y,13290-004,R,1.0,0.0,MANOMETRO DE RUEDAS,CA,103660,118952,298019,1.0,NTG2604-S,2019-05-22,13290-004,R,30,2023-06-28T11:53:20.039Z,,20850,N,-1,AU047713,
CM20854,R2220319,METROLOGY,20854,118973,NTG2604-S,90216,R,2019-04-22,2019-05-17,C,Y,23594/004,R,1.0,0.0,MANOMETRO DE RUEDAS,CA,103342,118973,297176,1.0,NTG2604-S,2019-05-17,23594/004,R,25,2023-06-28T11:53:20.039Z,2019-04-24,118973,N,-1,AR014968,23
CM20854,R2220319,METROLOGY,20854,118973,NTG2604-S,90216,R,2019-04-22,2019-05-17,C,Y,23594/004,R,1.0,0.0,MANOMETRO DE RUEDAS,CA,103342,118973,297176,1.0,NTG2604-S,2019-05-17,23594/004,R,25,2023-06-28T11:53:20.039Z,,20854,N,-1,AR014968,
CM2089,R0025879TRF,METROLOGY,2090,78916,0-1 IN,56348,R,2018-06-22,2019-06-17,C,Y,0618,R,1.0,0.0,MICROMETRO DE ROSCA,CA,106141,78916,303627,1.0,0-1 IN,2019-06-17,0618,R,360,2023-06-28T11:53:20.039Z,2019-01-17,78916,N,-1,AR014968,151
CM20893,R2224219,METROLOGY,20893,119106,HPD500,90289,R,2019-04-22,2019-05-10,C,Y,AUG0307,R,1.0,0.0,BALANCEADORA,CA,102485,119106,295450,1.0,HPD500,2019-05-10,AUG0307,R,18,2023-06-28T11:53:20.039Z,,20893,N,-1,AR013158,
CM20893,R2224219,METROLOGY,20893,119106,HPD500,90289,R,2019-04-22,2019-05-10,C,Y,AUG0307,R,1.0,0.0,BALANCEADORA,CA,102485,119106,295450,1.0,HPD500,2019-05-10,AUG0307,R,18,2023-06-28T11:53:20.039Z,,119106,N,-1,AR013158,
CM2094,R0025884TRF,METROLOGY,2095,78921,260 PSI,56353,R,2017-04-09,2018-09-14,C,Y,8568,R,1.0,0.0,MANOMETRO DE RUEDAS,CA,80257,78921,240598,1.0,NTG2604-S,2018-09-14,8568,R,523,2023-06-28T11:53:20.039Z,2018-09-14,78921,N,-1,AR023252,0
CM2095,R0025885TRF,METROLOGY,2096,78922,2608XPI,56354,R,2018-10-25,2018-10-25,C,Y,4312,R,1.0,0.0,MULTIMETRO ANALOGICO,CA,83626,78922,247985,1.0,2608XPI,2018-10-25,4312,R,0,2023-06-28T11:53:20.039Z,2018-09-27,78922,N,-1,AR022228,28
CM2103,R0025893TRF,METROLOGY,2104,78930,28 KGFCM2,56362,R,2016-10-14,2023-05-04,C,Y,8539,R,1.0,0.0,MANOMETRO,CA,211927,78930,571829,1.0,28 KGFCM2,2023-05-04,8539,R,2393,2023-06-28T11:53:20.039Z,2022-10-04,78930,N,2,AR027170,212
CM21090,R2240619,METROLOGY-A,21090,119452,AU-MAN-4000,90561,R,2019-04-24,2020-02-20,C,Y,C-93272,R,1.0,0.0,MANOMETRO,CA,131483,119452,368456,1.0,AU-MAN-4000,2020-02-20,C-93272,R,302,2023-06-28T11:53:20.039Z,,21090,N,-1,AU031609,
CM21090,R2240619,METROLOGY-A,21090,119452,AU-MAN-4000,90561,R,2019-04-24,2020-02-20,C,Y,C-93272,R,1.0,0.0,MANOMETRO,CA,131483,119452,368456,1.0,AU-MAN-4000,2020-02-20,C-93272,R,302,2023-06-28T11:53:20.039Z,2020-02-18,119452,N,-1,AU031609,2
CM21174,R2246819,METROLOGY,21174,119607,45,90657,R,2019-04-24,2019-05-10,C,Y,4920022,R,1.0,0.0,MULTIMETRO DIGITAL FLUKE,CA,102497,119607,295465,1.0,45,2019-05-10,4920022,R,16,2023-06-28T11:53:20.039Z,,21174,N,-1,AR022228,
CM21174,R2246819,METROLOGY,21174,119607,45,90657,R,2019-04-24,2019-05-10,C,Y,4920022,R,1.0,0.0,MULTIMETRO DIGITAL FLUKE,CA,102497,119607,295465,1.0,45,2019-05-10,4920022,R,16,2023-06-28T11:53:20.039Z,,119607,N,-1,AR022228,
CM2119,R0025909TRF,METROLOGY,2120,78946,300 PSI,56378,R,2017-01-12,2019-03-25,C,Y,884476,R,1.0,0.0,MANOMETRO,US,97811,78946,283694,1.0,300 PSI,2019-03-25,8874476,US,802,2023-06-28T11:53:20.039Z,2019-03-25,78946,N,-1,AR013158,0
CM21244,R2260119,METROLOGY,21244,119858,649-0970-001 AR,90872,R,2019-04-25,2019-09-21,C,Y,4309,R,1.0,0.0,PESAS,CA,116365,119858,330094,1.0,649-0970-001 AR,2019-09-21,4309,R,149,2023-06-28T11:53:20.039Z,,21244,N,-1,AR013158,
CM21244,R2260119,METROLOGY,21244,119858,649-0970-001 AR,90872,R,2019-04-25,2019-09-21,C,Y,4309,R,1.0,0.0,PESAS,CA,116365,119858,330094,1.0,649-0970-001 AR,2019-09-21,4309,R,149,2023-06-28T11:53:20.039Z,2019-05-25,119858,N,-1,AR013158,119
CM21246,R2260319,METROLOGY,21246,119860,NTG8004001,90874,R,2019-04-25,2019-07-16,C,Y,20451/001,R,1.0,0.0,MANOMETRO,CA,108946,119860,311015,1.0,NTG8004001,2019-07-16,20451/001,R,82,2023-06-28T11:53:20.039Z,,21246,N,-1,AR013158,
CM21246,R2260319,METROLOGY,21246,119860,NTG8004001,90874,R,2019-04-25,2019-07-16,C,Y,20451/001,R,1.0,0.0,MANOMETRO,CA,108946,119860,311015,1.0,NTG8004001,2019-07-16,20451/001,R,82,2023-06-28T11:53:20.039Z,2019-07-09,119860,N,-1,AR013158,7
CM21249,R2260819,METROLOGY,21249,119865,S/P/N,90879,R,2019-04-25,2019-04-29,C,Y,4,R,1.0,0.0,MANOMETRO,US,101461,119865,292928,1.0,200PSI,2019-04-29,7305,US,4,2023-06-28T11:53:20.039Z,,21249,N,-1,AR013158,
CM21249,R2260819,METROLOGY,21249,119865,S/P/N,90879,R,2019-04-25,2019-04-29,C,Y,4,R,1.0,0.0,MANOMETRO,US,101461,119865,292928,1.0,200PSI,2019-04-29,7305,US,4,2023-06-28T11:53:20.039Z,2019-04-25,119865,N,-1,AR013158,4
CM21255,R2261419,METROLOGY,21255,119879,F70199-52,90892,R,2019-04-25,2019-05-17,C,Y,AE007574,R,1.0,0.0,INFLATION TOOL TIRE DIGITAL,CA,103273,119879,297013,1.0,F70199-52,2019-05-17,AE007574,R,22,2023-06-28T11:53:20.039Z,2019-05-17,119879,N,-1,AR014968,0
CM21255,R2261419,METROLOGY,21255,119879,F70199-52,90892,R,2019-04-25,2019-05-17,C,Y,AE007574,R,1.0,0.0,INFLATION TOOL TIRE DIGITAL,CA,103273,119879,297013,1.0,F70199-52,2019-05-17,AE007574,R,22,2023-06-28T11:53:20.039Z,,21255,N,-1,AR014968,
CM21296,R2268019,METROLOGY-A,21296,120014,QD2R1000,91001,R,2019-04-26,2019-11-14,C,Y,0109011788,R,1.0,0.0,TORQUIMETRO,CA,121566,120014,342915,1.0,QD2R1000,2019-11-14,0109011788,R,202,2023-06-28T11:53:20.039Z,2019-11-08,120014,N,-1,AU031609,6
CM21296,R2268019,METROLOGY-A,21296,120014,QD2R1000,91001,R,2019-04-26,2019-11-14,C,Y,0109011788,R,1.0,0.0,TORQUIMETRO,CA,121566,120014,342915,1.0,QD2R1000,2019-11-14,0109011788,R,202,2023-06-28T11:53:20.039Z,,21296,N,-1,AU031609,
CM21297,R2268219,METROLOGY-A,21297,120016,QD2FR75,91003,R,2019-04-26,2019-05-20,C,Y,1110602499,R,1.0,0.0,TORQUIMETRO,CA,103401,120016,297313,1.0,QD2FR75,2019-05-20,1110602499,R,24,2023-06-28T11:53:20.039Z,,21297,N,-1,AU047713,
CM21297,R2268219,METROLOGY-A,21297,120016,QD2FR75,91003,R,2019-04-26,2019-05-20,C,Y,1110602499,R,1.0,0.0,TORQUIMETRO,CA,103401,120016,297313,1.0,QD2FR75,2019-05-20,1110602499,R,24,2023-06-28T11:53:20.039Z,2019-05-18,120016,N,-1,AU047713,2
CM2143,R0025933TRF,METROLOGY,2144,78970,30INHG,56402,R,2018-06-09,2018-09-28,C,Y,7038,R,1.0,0.0,VACUOMETRO,CA,81411,78970,243159,1.0,30INHG,2018-09-28,7038,R,111,2023-06-28T11:53:20.039Z,2018-09-28,78970,N,-1,AR013812,0
CM2145,R0025935TRF,METROLOGY,2146,78972,30PSI,56404,R,2016-10-06,2019-07-19,C,Y,C003780,R,1.0,0.0,MANOMETRO,CA,109470,78972,312126,1.0,30PSI,2019-07-19,C003780,R,1016,2023-06-28T11:53:20.039Z,2019-07-19,78972,N,-1,AR013158,0
CM21456,R2280419,METROLOGY-A,21456,120234,QD3R2500,91189,R,2019-04-29,2019-05-28,C,Y,0810063062,R,1.0,0.0,TORQUIMETRO,CA,104179,120234,299176,1.0,QD3R2500,2019-05-28,0810063062,R,29,2023-06-28T11:53:20.039Z,2019-05-23,120234,N,-1,AU047713,5
CM21456,R2280419,METROLOGY-A,21456,120234,QD3R2500,91189,R,2019-04-29,2019-05-28,C,Y,0810063062,R,1.0,0.0,TORQUIMETRO,CA,104179,120234,299176,1.0,QD3R2500,2019-05-28,0810063062,R,29,2023-06-28T11:53:20.039Z,,21456,N,-1,AU047713,
CM2146,R0025936TRF,METROLOGY,2147,78973,30PSI,56405,R,2016-11-22,2018-11-12,C,Y,AE3102,R,1.0,0.0,MANOMETRO,CA,85308,78973,251614,1.0,30PSI,2018-11-12,AE3102,R,720,2023-06-28T11:53:20.039Z,2018-09-15,78973,N,-1,AR014968,58
CM21461,R2281319,METROLOGY,21461,120247,CM 6421-1,91201,R,2019-04-29,2019-04-29,C,Y,188900000,R,1.0,0.0,CALIBRE,US,101475,120247,292953,1.0,150MM,2019-04-29,7937,US,0,2023-06-28T11:53:20.039Z,2019-04-29,120247,N,-1,AR013158,0
CM21461,R2281319,METROLOGY,21461,120247,CM 6421-1,91201,R,2019-04-29,2019-04-29,C,Y,188900000,R,1.0,0.0,CALIBRE,US,101475,120247,292953,1.0,150MM,2019-04-29,7937,US,0,2023-06-28T11:53:20.039Z,,21461,N,-1,AR013158,
CM21470,R2283819,METROLOGY,21470,120297,200PSI,91244,R,2019-04-29,2019-04-29,C,Y,7305,R,1.0,0.0,MANOMETRO,CA,101488,120297,292991,1.0,200PSI,2019-04-29,7305,R,0,2023-06-28T11:53:20.039Z,,21470,N,-1,AR013158,
CM21470,R2283819,METROLOGY,21470,120297,200PSI,91244,R,2019-04-29,2019-04-29,C,Y,7305,R,1.0,0.0,MANOMETRO,CA,101488,120297,292991,1.0,200PSI,2019-04-29,7305,R,0,2023-06-28T11:53:20.039Z,2019-02-26,120297,N,-1,AR013158,62
CM2148,R0025938TRF,METROLOGY,2149,78975,315 BAR.,56407,R,2017-09-06,2021-11-03,C,Y,7483,R,1.0,0.0,MANOMETRO,CA,161527,78975,443281,1.0,315 BAR.,2021-11-03,7483,R,1519,2023-06-28T11:53:20.039Z,2021-11-02,78975,N,-1,AR027170,1
CM21543,R2296519,METROLOGY-A,21543,120485,M22520/2-01,91413,R,2019-05-02,2019-05-17,C,Y,658776,R,1.0,0.0,MANDRILADORA DE PINES DANIELS,CA,103259,120485,296971,1.0,M22520/2-01,2019-05-17,658776,R,15,2023-06-28T11:53:20.039Z,2019-05-03,120485,N,-1,AU047713,14
CM21543,R2296519,METROLOGY-A,21543,120485,M22520/2-01,91413,R,2019-05-02,2019-05-17,C,Y,658776,R,1.0,0.0,MANDRILADORA DE PINES DANIELS,CA,103259,120485,296971,1.0,M22520/2-01,2019-05-17,658776,R,15,2023-06-28T11:53:20.039Z,,21543,N,-1,AU047713,
CM21552,R2298919,METROLOGY,21552,120536,EX 623,91459,R,2019-05-02,2019-10-24,C,Y,B343912125,R,1.0,0.0,BALANZA,CA,119742,120536,338881,1.0,EX 623,2019-10-23,B343912125,R,174,2023-06-28T11:53:20.039Z,2019-05-10,120536,N,-1,AR013158,166
CM21552,R2298919,METROLOGY,21552,120536,EX 623,91459,R,2019-05-02,2019-10-24,C,Y,B343912125,R,1.0,0.0,BALANZA,CA,119742,120536,338881,1.0,EX 623,2019-10-23,B343912125,R,174,2023-06-28T11:53:20.039Z,,21552,N,-1,AR013158,
CM2156,R0025946TRF,METROLOGY,2157,78983,315KGF,56415,R,2014-11-01,2023-03-22,C,Y,6686,R,1.0,0.0,MANOMETRO,CA,207538,78983,560581,1.0,315KGF,2023-03-22,6686,R,3063,2023-06-28T11:53:20.039Z,2022-09-20,78983,N,2,AR029578,183
CM21599,R2304919,METROLOGY-A,21599,120631,336,91548,R,2019-05-03,2019-05-17,C,Y,97440113,R,1.0,0.0,PINZA AMPEROMETRICA,CA,103339,120631,297172,1.0,336,2019-05-17,97440113,R,14,2023-06-28T11:53:20.039Z,,21599,N,-1,AU031609,
CM21599,R2304919,METROLOGY-A,21599,120631,336,91548,R,2019-05-03,2019-05-17,C,Y,97440113,R,1.0,0.0,PINZA AMPEROMETRICA,CA,103339,120631,297172,1.0,336,2019-05-17,97440113,R,14,2023-06-28T11:53:20.039Z,2019-05-15,120631,N,-1,AU031609,2
CM21622,R2308019,METROLOGY,21622,120679,NTG2604-S,91589,R,2019-05-03,2019-05-17,C,Y,16165/006,R,1.0,0.0,MANOMETRO DE RUEDAS,CA,103338,120679,297171,1.0,NTG2604-S,2019-05-17,16165/006,R,14,2023-06-28T11:53:20.039Z,,21622,N,-1,AR014968,
CM21622,R2308019,METROLOGY,21622,120679,NTG2604-S,91589,R,2019-05-03,2019-05-17,C,Y,16165/006,R,1.0,0.0,MANOMETRO DE RUEDAS,CA,103338,120679,297171,1.0,NTG2604-S,2019-05-17,16165/006,R,14,2023-06-28T11:53:20.039Z,2019-05-17,120679,N,-1,AR014968,0
CM21674,R2314419,METROLOGY,21674,120779,4000 PSI,91680,R,2019-05-03,2019-05-20,C,Y,27Y89,R,1.0,0.0,MANOMETRO,CA,103494,120779,297552,1.0,4000 PSI,2019-05-20,27Y89,R,17,2023-06-28T11:53:20.039Z,2019-05-07,120779,N,-1,AR013158,13
CM21674,R2314419,METROLOGY,21674,120779,4000 PSI,91680,R,2019-05-03,2019-05-20,C,Y,27Y89,R,1.0,0.0,MANOMETRO,CA,103494,120779,297552,1.0,4000 PSI,2019-05-20,27Y89,R,17,2023-06-28T11:53:20.039Z,,21674,N,-1,AR013158,
CM21675,R2314519,METROLOGY,21675,120780,100 PSI,91681,R,2019-05-03,2019-05-20,C,Y,27Y70,R,1.0,0.0,MANOMETRO,CA,103492,120780,297550,1.0,100 PSI,2019-05-20,27Y70,R,17,2023-06-28T11:53:20.039Z,,21675,N,-1,AR013158,
CM21675,R2314519,METROLOGY,21675,120780,100 PSI,91681,R,2019-05-03,2019-05-20,C,Y,27Y70,R,1.0,0.0,MANOMETRO,CA,103492,120780,297550,1.0,100 PSI,2019-05-20,27Y70,R,17,2023-06-28T11:53:20.039Z,2019-05-07,120780,N,-1,AR013158,13
CM21758,R2326319,METROLOGY,21758,120956,100 PSI,91847,R,2019-05-06,2019-06-26,C,Y,5097,R,1.0,0.0,MANOMETRO,CA,106986,120956,305883,1.0,100 PSI,2019-06-26,5097,R,51,2023-06-28T11:53:20.039Z,,21758,N,-1,AR014968,
CM21758,R2326319,METROLOGY,21758,120956,100 PSI,91847,R,2019-05-06,2019-06-26,C,Y,5097,R,1.0,0.0,MANOMETRO,CA,106986,120956,305883,1.0,100 PSI,2019-06-26,5097,R,51,2023-06-28T11:53:20.039Z,2019-05-07,120956,N,-1,AR014968,50
CM21771,R2327819,METROLOGY,21771,120973,BLOCK,91864,R,2019-05-06,2019-05-07,C,Y,150760,R,1.0,0.0,SONDA,CA,102127,120973,294529,1.0,BLOCK,2019-05-07,150760,R,1,2023-06-28T11:53:20.039Z,,21771,N,-1,AR013158,
CM21771,R2327819,METROLOGY,21771,120973,BLOCK,91864,R,2019-05-06,2019-05-07,C,Y,150760,R,1.0,0.0,SONDA,CA,102127,120973,294529,1.0,BLOCK,2019-05-07,150760,R,1,2023-06-28T11:53:20.039Z,2019-05-07,120973,N,-1,AR013158,0
CM21793,R2330019,METROLOGY,21793,121014,-30INHG,91905,R,2019-05-06,2019-05-06,C,Y,900457,R,1.0,0.0,VACUOMETRO,CA,101991,121014,294262,1.0,-30INHG,2019-05-06,900457,R,0,2023-06-28T11:53:20.039Z,,21793,N,-1,AR013158,
CM21793,R2330019,METROLOGY,21793,121014,-30INHG,91905,R,2019-05-06,2019-05-06,C,Y,900457,R,1.0,0.0,VACUOMETRO,CA,101991,121014,294262,1.0,-30INHG,2019-05-06,900457,R,0,2023-06-28T11:53:20.039Z,2019-05-06,121014,N,-1,AR013158,0
CM21833,R2336619,METROLOGY-A,21833,121134,TECH2FR100,92006,R,2019-05-07,2019-07-06,C,Y,1214083798,R,1.0,0.0,TORQUIMETRO AJUSTABLE DIGITAL SNAPON,CA,108102,121134,308706,1.0,TECH2FR100,2019-07-06,1214083798,R,60,2023-06-28T11:53:20.039Z,,21833,N,-1,AU031609,
CM21833,R2336619,METROLOGY-A,21833,121134,TECH2FR100,92006,R,2019-05-07,2019-07-06,C,Y,1214083798,R,1.0,0.0,TORQUIMETRO AJUSTABLE DIGITAL SNAPON,CA,108102,121134,308706,1.0,TECH2FR100,2019-07-06,1214083798,R,60,2023-06-28T11:53:20.039Z,2019-06-19,121134,N,-1,AU031609,17
CM2193,R0025983TRF,METROLOGY,2194,79020,3846K8,56452,R,2018-11-10,2019-10-15,C,Y,3200,R,1.0,0.0,MANOMETRO,CA,118718,79020,335915,1.0,3846K8,2019-10-15,3200,R,339,2023-06-28T11:53:20.039Z,2019-09-07,79020,N,-1,AR014968,38
CM21957,R2347619,METROLOGY,21957,121310,300KG/CM2,92150,R,2019-05-08,2019-05-25,C,Y,3282,R,1.0,0.0,MANOMETRO,US,103997,121310,298717,1.0,4500PSI,2019-05-25,3282,US,17,2023-06-28T11:53:20.039Z,,21957,N,-1,AR014968,
CM21957,R2347619,METROLOGY,21957,121310,300KG/CM2,92150,R,2019-05-08,2019-05-25,C,Y,3282,R,1.0,0.0,MANOMETRO,US,103997,121310,298717,1.0,4500PSI,2019-05-25,3282,US,17,2023-06-28T11:53:20.039Z,2019-05-25,121310,N,-1,AR014968,0
CM21981,R2352219,METROLOGY,21981,121382,1000 PSI,92216,R,2019-05-08,2019-05-10,C,Y,151259,R,1.0,0.0,MANOMETRO,CA,102502,121382,295472,1.0,1000 PSI,2019-05-10,151259,R,2,2023-06-28T11:53:20.039Z,,21981,N,-1,AR013158,
CM21981,R2352219,METROLOGY,21981,121382,1000 PSI,92216,R,2019-05-08,2019-05-10,C,Y,151259,R,1.0,0.0,MANOMETRO,CA,102502,121382,295472,1.0,1000 PSI,2019-05-10,151259,R,2,2023-06-28T11:53:20.039Z,2019-05-08,121382,N,-1,AR013158,2
CM2202,R0025992TRF,METROLOGY,2203,79029,400 PSI.,56461,R,2016-11-11,2023-03-06,C,Y,7109,R,1.0,0.0,MANOMETRO,CA,205661,79029,556149,1.0,400 PSI.,2023-03-06,7109,R,2306,2023-06-28T11:53:20.039Z,2022-10-06,79029,N,2,AR027170,151
CM22096,R2371319,METROLOGY-A,22096,121716,H-2016-01,92511,R,2019-05-10,2019-07-18,C,Y,T22249,R,1.0,0.0,MANOMETRO,CA,109369,121716,311947,1.0,H-2016-01,2019-07-18,T22249,R,69,2023-06-28T11:53:20.039Z,,22096,N,-1,AU031609,
CM22096,R2371319,METROLOGY-A,22096,121716,H-2016-01,92511,R,2019-05-10,2019-07-18,C,Y,T22249,R,1.0,0.0,MANOMETRO,CA,109369,121716,311947,1.0,H-2016-01,2019-07-18,T22249,R,69,2023-06-28T11:53:20.039Z,2019-06-06,121716,N,-1,AU031609,42
CM2210,R0026000TRF,METROLOGY,2211,79037,4000PSI,56469,R,2017-10-18,2023-03-03,C,Y,AU15,R,1.0,0.0,MANOMETRO,CA,205502,79037,555740,1.0,4000PSI,2023-03-03,AU15,R,1962,2023-06-28T11:53:20.039Z,2022-11-01,79037,N,2,AR027170,122
CM2214,R0026004TRF,METROLOGY,2215,79041,400KG,56473,R,2016-07-05,2020-03-07,C,Y,3298,R,1.0,0.0,MANOMETRO,CA,133020,79041,372162,1.0,400KG,2020-03-07,3298,R,1341,2023-06-28T11:53:20.039Z,2020-02-17,79041,N,-1,AR013812,19
CM2220,R0026010TRF,METROLOGY,2221,79047,40KG,56479,R,2016-04-16,2022-09-30,C,Y,3236,R,1.0,0.0,MANOMETRO,CA,190941,79047,518161,1.0,40KG,2022-09-30,3236,R,2358,2023-06-28T11:53:20.039Z,2020-02-17,79047,N,2,AR029578,956
CM2228,R0026018TRF,METROLOGY,2229,79055,436,56487,R,2018-06-30,2019-06-17,C,Y,0184,R,1.0,0.0,MICROMETRO,CA,106134,79055,303616,1.0,436,2019-06-17,0184,R,352,2023-06-28T11:53:20.039Z,2019-01-17,79055,N,-1,AR014968,151
CM22344,R2390919,METROLOGY-A,22344,121983,TQFR250E,92773,R,2019-05-13,2021-08-13,C,Y,0905202844,R,1.0,0.0,TORQUIMETRO,CA,156544,121983,428929,1.0,TQFR250E,2021-08-13,0905202844,R,823,2023-06-28T11:53:20.039Z,,22344,N,-1,AR013158,
CM22344,R2390919,METROLOGY-A,22344,121983,TQFR250E,92773,R,2019-05-13,2021-08-13,C,Y,0905202844,R,1.0,0.0,TORQUIMETRO,CA,156544,121983,428929,1.0,TQFR250E,2021-08-13,0905202844,R,823,2023-06-28T11:53:20.039Z,2021-08-03,121983,N,5,AR013158,10
CM22345,R2391019,METROLOGY-A,22345,121985,HCS2027-01,92774,R,2019-05-13,2020-01-09,C,Y,VAC285,R,1.0,0.0,MANOMETRO,CA,127037,121985,357190,1.0,HCS2027-01,2020-01-09,VAC285,R,241,2023-06-28T11:53:20.039Z,2019-07-10,121985,N,-1,AU031609,183
CM22345,R2391019,METROLOGY-A,22345,121985,HCS2027-01,92774,R,2019-05-13,2020-01-09,C,Y,VAC285,R,1.0,0.0,MANOMETRO,CA,127037,121985,357190,1.0,HCS2027-01,2020-01-09,VAC285,R,241,2023-06-28T11:53:20.039Z,,22345,N,-1,AU031609,
CM2239,R0026029TRF,METROLOGY,2240,79066,4500 PSI,56498,R,2014-08-26,2023-01-31,C,Y,7671,R,1.0,0.0,MANOMETRO,CA,202266,79066,546676,1.0,4500 PSI,2023-01-31,7671,R,3080,2023-06-28T11:53:20.039Z,2022-01-31,79066,N,2,AR029578,365
